2
2
2
2
2
1
1
1.5
1.5
1
0
0
2
1
1
1
0
2
2
2
2
2
2
1
2
1.5
0.83
2
2
1.5
2
2
1.5
2
1
0
0
0
1
1
2
0
1
1
1.5
2
1
2
2
2
0
2
1
2
1
1
2
1
1
1
2
1
1.5
1
2
0.5
1
1
0
2
1
1.5
1
1
1.5
0
2
1.5
2
2
1.5
1
1.5
1.5
1
1
1
1
1
2
1
0
1.5
1
0.5
1
1
2
0.83
0
1
1
2
2
1.5
1
1
0.5
2
1
0
1
0.5
1.5
1
1.5
1
2
1.5
0
1
1
2
2
1
1.5
2
2
2
1
1
0.83
2
1
1
1
0.5
1
1
2
1
2
2
1.5
1
1
1.17
2
1.5
2
1
0.5
1
2
1
1.17
1
0.5
1.17
2
1
0.67
1
1
1
1
1
1.17
2
0
1
1
2
0
2
1
0.83
2
2
1.5
2
1
2
2
2
1.17
2
2
1.5
1
2
2
2
2
1.17
1
0
0.83
2
0
1
2
0
2
2
1
2
2
1
1
2
1
1
2
0
0
2
1
0.33
2
1
2
2
2
2
2
1
2
2
1
1
1
2
2
2
1
2
2
2
0
2
1
0.33
1
1
2
2
1
2
1
2
1
2
2
2
2
1
1
2
2
2
2
2
2
2
1
2
2
2
0.33
2
2
1.33
1
2
2
1
1
1
2
2
2
2
2
2
2
1
2
2
2
1.33
2
1
2
2
1
1
1
1
0.33
2
1
2
2
2
0
2
2
2
1
1
1
2
0
1
2
1
2
2
1
1
2
1
1.33
2
1
1
1
2
1.33
2
0
1
1
1
0.67
2
1
1.33
2
0
0.33
2
2
0
2
1
2
2
2
1
2
2
2
2
2
1.33
2
1
1
2
1
2
2
1
2
1
1
1
2
0
1.33
1
1
1
1
1
0
2
2
2
2
2
1
1
1
1
1
2
2
1
1
0.33
2
2
0.33
0
1
1
2
1
1
2
2
1
2
1
2
2
2
2
2
2
1
2
2
2
0.5
0
2
2
2
1
1
1
2
2
2
2
2
2
2
1
1
0
2
2
1
2
2
0
2
2
1
2
2
2
2
2
2
1
2
2
1
2
1
2
2
2
1
2
1
2
2
2
2
2
2
2
1
1
2
2
2
2
2
2
2
2
2
2
2
1
2
2
2
2
2
2
2
2
2
1
2
2
2
2
0
2
1
1
1
0.67
1
2
1
2
2
1
1
1.5
2
1
0.5
1
2
0.5
2
1.67
2
2
2
1
1
0
2
2
1
0
1.67
2
2
2
2
1.5
2
2
2
2
2
2
2
1
1
2
1
2
2
1
2
2
2
2
2
2
2
2
2
1
2
2
2
2
2
1
0.67
1
1
2
1
1.5
2
2
1
2
2
1
2
2
0
2
1
2
2
2
1
2
2
1
1
1
2
2
2
2
2
2
2
2
0
2
2
2
2
2
2
1
2
2
2
2
1
