Display,X Pos,Y Pos,Start Time (secs),Pupil Diameter
1,274,1311,1676.02,0.00379576371051371
1,276,959,1676.037,0.00379561190493405
1,278,957,1676.054,0.00378085789270699
1,280,957,1676.07,0.0037796963006258
1,279,1308,1676.087,0.00377471256069839
1,279,1309,1676.103,0.00378886167891324
1,278,1309,1676.12,0.00380166852846742
1,279,1308,1676.137,0.00380372465588152
1,280,1308,1676.153,0.00380295887589455
1,281,1308,1676.17,0.0037886539939791
1,280,1308,1676.187,0.00378823163919151
1,282,1304,1676.203,0.00380261428654194
1,288,1298,1676.22,0.00383937172591686
1,295,1288,1676.237,0.00384421949274838
1,304,1276,1676.253,0.00383369717746973
1,311,1262,1676.27,0.00381307047791779
1,317,1248,1676.287,0.00379704590886831
1,324,1235,1676.303,0.00380989932455122
1,332,1223,1676.32,0.0038043053355068
1,340,1212,1676.337,0.00379697582684457
1,349,1202,1676.354,0.00378630519844592
1,355,1192,1676.37,0.00379663496278226
1,361,1182,1676.387,0.00381527282297611
1,367,1171,1676.404,0.00380930933170021
1,376,1157,1676.42,0.00381664768792689
1,384,1143,1676.437,0.0038048115093261
1,390,1129,1676.454,0.00380220985971391
1,396,1117,1676.47,0.00377995008602738
1,401,1106,1676.487,0.00381074729375541
1,406,1098,1676.503,0.00382714555598795
1,411,1091,1676.52,0.00382725638337433
1,414,1085,1676.537,0.0038061635568738
1,415,1082,1676.553,0.00382655183784664
1,414,1083,1676.57,0.00383651978336275
1,413,1086,1676.587,0.00385019020177424
1,411,1089,1676.603,0.00381748587824404
1,409,1092,1676.62,0.00379510782659054
1,409,1094,1676.637,0.00376403168775141
1,411,1095,1676.653,0.0037476746365428
1,411,1097,1676.67,0.00374088366515934
1,412,1098,1676.687,0.00376725476235151
1,414,1097,1676.703,0.00444777496159077
-1,NaN,NaN,1676.72,0
-1,NaN,NaN,1676.737,0
-1,NaN,NaN,1676.753,0
-1,NaN,NaN,1676.77,0
-1,NaN,NaN,1676.787,0
-1,NaN,NaN,1676.804,0
-1,NaN,NaN,1676.82,0
-1,NaN,NaN,1676.837,0
-1,NaN,NaN,1676.853,0
-1,NaN,NaN,1676.87,0
-1,NaN,NaN,1676.887,0
1,491,812,1676.903,0
1,485,797,1676.92,0
1,478,792,1676.937,0
1,438,959,1676.953,0
1,451,903,1676.97,0.00371050625108182
1,464,904,1676.987,0.00369253265671432
1,499,817,1677.003,0.00371416728012264
1,487,823,1677.02,0.00373164750635624
1,484,824,1677.037,0.00372659950517118
1,474,825,1677.053,0.00370969297364354
1,469,817,1677.07,0.00366020272485912
1,463,808,1677.086,0.00367344310507178
1,458,797,1677.103,0.00363646517507732
1,459,791,1677.12,0.00371476262807846
1,462,791,1677.136,0.00371674261987209
1,462,794,1677.153,0.00381708494387567
1,457,796,1677.17,0.00380214559845626
1,449,796,1677.186,0.00384085904806852
1,441,797,1677.203,0.00376211409457028
1,436,799,1677.22,0.00374483759514987
1,432,800,1677.236,0.00366373569704592
1,428,803,1677.253,0.00367239350453019
1,426,805,1677.27,0.00362838502041996
1,423,809,1677.286,0.00363343791104853
1,420,811,1677.303,0.00361217395402491
1,417,815,1677.32,0.00364804337732494
1,415,818,1677.336,0.00363316666334867
1,414,820,1677.353,0.00365899549797177
1,414,822,1677.37,0.0036918600089848
1,412,823,1677.386,0.00370190315879881
1,410,824,1677.403,0.00367823569104075
1,409,825,1677.42,0.0035968697629869
1,408,826,1677.436,0.00348959630355239
1,406,827,1677.453,0.00345026422291994
1,403,829,1677.47,0.0035433650482446
1,402,833,1677.486,0.00361660658381879
1,402,836,1677.503,0.00364927249029279
1,404,838,1677.52,0.0036076633259654
1,407,840,1677.536,0.00363253057003021
1,408,842,1677.553,0.00368379428982735
1,409,843,1677.57,0.00374143524095416
1,408,843,1677.586,0.00373324705287814
1,409,842,1677.603,0.00366201624274254
1,411,843,1677.619,0.00355437491089106
1,414,844,1677.636,0.00343715352937579
1,417,844,1677.653,0.00351953762583435
1,419,843,1677.669,0.00359969167038798
1,420,842,1677.686,0.00362756289541721
1,420,841,1677.703,0.00356925930827856
1,420,840,1677.719,0.00364788412116468
1,419,843,1677.736,0.0036325859837234
1,418,848,1677.753,0.00369437295012176
1,415,854,1677.77,0.00364387477748096
1,414,858,1677.786,0.00363258807919919
1,413,858,1677.803,0.003625622484833
1,412,855,1677.82,0.00366280344314873
1,411,852,1677.853,0.00373134179972112
1,411,849,1677.87,0.00366292614489794
1,411,848,1677.886,0.00364963058382273
1,411,847,1677.903,0.00365755637176335
1,412,846,1677.92,0.00369411706924438
1,413,848,1677.937,0.00372718996368349
1,413,849,1677.953,0.00372445187531412
1,412,844,1677.97,0.0037363797891885
1,412,842,1677.987,0.00381821696646512
1,411,839,1678.003,0.0038102213293314
1,411,838,1678.02,0.00380677776411176
1,409,834,1678.037,0.00369303370825946
1,408,833,1678.054,0.00369819882325828
1,406,834,1678.07,0.00374091044068336
1,406,832,1678.087,0.00375784817151725
1,407,831,1678.103,0.00375661114230752
1,408,830,1678.12,0.00372449238784611
1,409,832,1678.137,0.00368450512178242
1,410,832,1678.153,0.00369557552039623
1,412,833,1678.17,0.0036671394482255
1,415,835,1678.187,0.00369282555766404
1,417,837,1678.204,0.00367619330063462
1,420,841,1678.22,0.00383649137802422
1,422,844,1678.237,0.00385421188548207
1,423,847,1678.253,0.00387562694959342
1,422,850,1678.27,0.00377050810493529
1,422,855,1678.287,0.00375576643273234
1,420,859,1678.304,0.0037087257951498
1,419,860,1678.32,0.00370160094462335
1,417,864,1678.337,0.00371158076450229
1,417,870,1678.353,0.00374714215286076
1,419,529,1678.387,0.00377390487119555
1,420,533,1678.403,0.00378902652300894
1,422,534,1678.404,0.00374504877254367
