Display,X Pos,Y Pos,Start Time (secs),Pupil Diameter
1,289,640,841.709,0.00506780203431845
1,291,641,841.725,0.0050649382174015
1,294,641,841.742,0.0050480873323977
1,299,638,841.759,0.00510646402835846
1,305,633,841.775,0.00512305367738009
1,309,629,841.792,0.00514639262109995
1,312,625,841.809,0.00514914421364665
1,331,609,841.825,0.00516019575297832
1,338,600,841.842,0.00515242479741573
1,336,598,841.859,0.00514961173757911
1,355,579,841.875,0.00514276418834925
1,361,571,841.892,0.00515886303037405
1,381,551,841.909,0.00518638174980879
1,397,533,841.925,0.00520881172269583
1,394,534,841.942,0.00518965115770698
1,401,525,841.958,0.00515725323930383
1,418,506,841.975,0.00512320827692747
1,422,500,841.992,0.00514334673061967
1,422,497,842.008,0.00517379678785801
1,430,488,842.025,0.00519171729683876
1,434,483,842.042,0.00520758796483278
1,438,478,842.058,0.00522539671510458
1,445,471,842.075,0.00522145582363009
1,450,466,842.092,0.00520067755132914
1,452,465,842.108,0.00519683677703142
1,453,465,842.125,0.00519103137776256
1,453,466,842.142,0.00519719766452909
1,453,466,842.158,0.00518795708194375
1,453,465,842.175,0.00519864354282618
1,454,465,842.192,0.00520671391859651
1,454,464,842.208,0.00520474929362535
1,454,464,842.225,0.00519730150699615
1,453,464,842.242,0.00519125675782561
1,452,465,842.258,0.00521562062203884
1,452,465,842.275,0.00522278808057308
1,452,465,842.292,0.00525557948276401
1,453,465,842.308,0.00523534370586276
1,457,465,842.325,0.00523157743737102
1,461,464,842.342,0.00518416054546833
1,467,464,842.358,0.00523677142336965
1,471,463,842.375,0.00522407237440348
1,477,463,842.392,0.00522523699328303
1,483,462,842.408,0.0051726745441556
1,489,461,842.425,0.00515629909932613
1,495,459,842.442,0.00511220749467611
1,501,457,842.458,0.00511525804176927
1,507,455,842.475,0.00513603491708636
1,514,453,842.492,0.00513992505148053
1,522,452,842.508,0.00515895616263151
1,532,452,842.525,0.00515128439292312
1,543,452,842.542,0.00514604384079576
1,553,451,842.558,0.0051176599226892
1,565,451,842.575,0.00511114858090878
1,577,449,842.592,0.00511742662638426
1,588,448,842.608,0.00513404048979282
1,600,447,842.625,0.00514819193631411
1,610,447,842.642,0.00515826791524887
1,618,448,842.658,0.00516125140711665
1,625,450,842.675,0.00516882399097085
1,632,451,842.692,0.00517764454707503
1,639,451,842.708,0.0051921303384006
1,645,449,842.725,0.0051994351670146
1,650,449,842.742,0.00517792394384742
1,656,449,842.758,0.00514224218204618
1,661,450,842.775,0.00516140088438988
1,667,451,842.792,0.00516462838277221
1,671,452,842.808,0.00517445942386985
1,675,451,842.825,0.00514872977510095
1,678,451,842.842,0.00515189580619335
1,679,450,842.858,0.00512677105143666
1,680,449,842.875,0.00512646231800318
1,680,448,842.892,0.00513017969205976
1,677,447,842.908,0.005149538628757
1,672,448,842.925,0.00515690678730607
1,667,448,842.942,0.00516260089352727
1,661,447,842.958,0.00513100670650601
1,654,446,842.975,0.00511769764125347
1,648,444,842.992,0.0051110670901835
1,641,443,843.008,0.00512439850717783
1,635,442,843.025,0.00510772503912449
1,629,440,843.042,0.00507742865011096
1,623,437,843.058,0.00506725255399942
1,616,434,843.075,0.00506364507600665
1,610,431,843.092,0.00509076379239559
1,603,429,843.108,0.00513428682461381
1,597,427,843.125,0.0051409606821835
1,593,426,843.142,0.00515207182615995
1,588,426,843.158,0.0051308311522007
1,583,426,843.175,0.00513780442997813
1,577,426,843.192,0.00511767156422138
1,571,425,843.208,0.00511411391198635
1,566,424,843.225,0.00510405376553535
1,563,424,843.242,0.00509360944852233
1,561,423,843.258,0.00507389381527901
1,561,422,843.275,0.00507386075332761
1,561,421,843.292,0.00509699480608106
1,561,420,843.308,0.00512194633483887
1,561,418,843.325,0.00511063821613789
1,563,414,843.341,0.00508553814142942
1,563,408,843.358,0.00509401829913259
1,564,404,843.375,0.00511149875819683
1,564,400,843.391,0.00512361899018288
1,565,396,843.408,0.00514612020924687
1,565,392,843.425,0.00512578152120113
1,565,387,843.441,0.00511141121387482
1,564,381,843.458,0.0050805201753974
1,563,375,843.475,0.00506790168583393
1,562,368,843.491,0.00506773637607694
1,561,361,843.508,0.00505952956154943
1,561,354,843.525,0.00505369389429688
1,561,348,843.541,0.00502926530316472
1,561,341,843.558,0.00501719210296869
1,561,335,843.575,0.00501508172601461
1,562,330,843.591,0.00501378858461976
1,561,324,843.608,0.00500338897109032
1,561,318,843.625,0.00499481894075871
1,559,312,843.641,0.00500696571543813
1,557,308,843.658,0.00501484656706452
