Display,X Pos,Y Pos,Start Time (secs),Pupil Diameter
1,494,322,924.258,0.00344547489657998
1,491,315,924.274,0.0034786572214216
1,487,309,924.291,0.00351009983569384
1,484,303,924.308,0.00351578486151993
1,481,298,924.325,0.00350938690826297
1,479,292,924.341,0.00348180392757058
1,477,288,924.358,0.00345809059217572
1,474,280,924.374,0.00346069736406207
1,471,274,924.391,0.00347020197659731
1,470,269,924.408,0.00348952948115766
1,468,264,924.424,0.0034734234213829
1,465,259,924.441,0.00346759101375937
1,463,253,924.458,0.00347958155907691
1,460,247,924.474,0.00347973592579365
1,458,242,924.491,0.00347841205075383
1,455,236,924.508,0.00345076876692474
1,452,230,924.524,0.00344661111012101
1,451,225,924.541,0.00344157102517784
1,450,219,924.558,0.00343658402562141
1,450,216,924.574,0.00345978257246315
1,450,214,924.591,0.00346098514273763
1,452,212,924.608,0.00345908314920962
1,453,211,924.624,0.00343167432583869
1,454,209,924.641,0.00344401504844427
1,455,209,924.658,0.00344978435896337
1,456,209,924.674,0.0034441810566932
1,456,208,924.691,0.00344393006525934
1,458,207,924.708,0.0034537420142442
1,459,206,924.724,0.00345617602579296
1,461,206,924.741,0.00343579892069101
1,462,206,924.758,0.00342925800941885
1,464,206,924.774,0.00344197382219136
1,465,206,924.791,0.0034326333552599
1,465,205,924.808,0.00341029977425933
1,465,204,924.824,0.00341291609220207
1,465,203,924.841,0.00344965141266584
1,465,203,924.858,0.00345495226792991
1,466,203,924.874,0.00345332128927112
1,465,202,924.891,0.00343739637173712
1,464,201,924.908,0.00343276746571064
1,462,201,924.924,0.00343889906071126
1,461,201,924.941,0.0034316664095968
1,460,200,924.958,0.00345578766427934
1,458,199,924.975,0.00347394612617791
1,458,198,924.991,0.00349052133969963
1,457,197,925.008,0.00348511873744428
1,456,197,925.025,0.00347865838557482
1,454,196,925.041,0.00348558463156223
1,453,196,925.058,0.00351492897607386
1,452,196,925.075,0.00352166360244155
1,450,195,925.091,0.00354764703661203
1,449,195,925.108,0.00353622063994408
1,449,195,925.125,0.00355328456498683
1,450,196,925.141,0.00353009719401598
1,451,195,925.158,0.00355391879566014
1,450,195,925.175,0.00354970339685678
1,450,194,925.191,0.00353806256316602
1,450,194,925.208,0.00350750726647675
1,450,195,925.225,0.00351131800562143
1,450,194,925.241,0.00353540875948966
1,450,194,925.258,0.00356762739829719
1,451,194,925.275,0.00356511259451509
1,452,195,925.291,0.00357189611531794
1,453,195,925.308,0.00356815941631794
1,455,197,925.325,0.00358840776607394
1,456,198,925.341,0.00360100250691175
